"Plot Title: 1079716_RSA_Robokelp_Apr15"
"#","Date Time, GMT+08:00","Temp, °C (LGR S/N: 1079716, SEN S/N: 1079716)","Intensity, Lux (LGR S/N: 1079716, SEN S/N: 1079716)"
197,04/24/15 12:38:00 AM,21.664,0.0
198,04/24/15 12:38:30 AM,21.664,0.0
199,04/24/15 12:39:00 AM,21.664,0.0
200,04/24/15 12:39:30 AM,21.664,0.0
201,04/24/15 12:40:00 AM,21.569,0.0
202,04/24/15 12:40:30 AM,21.569,0.0
203,04/24/15 12:41:00 AM,21.569,0.0
204,04/24/15 12:41:30 AM,21.569,0.0
205,04/24/15 12:42:00 AM,21.569,0.0
206,04/24/15 12:42:30 AM,21.569,0.0
207,04/24/15 12:43:00 AM,21.473,0.0
208,04/24/15 12:43:30 AM,21.473,0.0
209,04/24/15 12:44:00 AM,21.473,0.0
210,04/24/15 12:44:30 AM,21.473,0.0
211,04/24/15 12:45:00 AM,21.473,0.0
212,04/24/15 12:45:30 AM,21.473,0.0
213,04/24/15 12:46:00 AM,21.473,0.0
214,04/24/15 12:46:30 AM,21.473,0.0
215,04/24/15 12:47:00 AM,21.473,0.0
216,04/24/15 12:47:30 AM,21.378,0.0
217,04/24/15 12:48:00 AM,21.378,0.0
218,04/24/15 12:48:30 AM,21.378,0.0
219,04/24/15 12:49:00 AM,21.378,0.0
220,04/24/15 12:49:30 AM,21.378,0.0
221,04/24/15 12:50:00 AM,21.378,0.0
222,04/24/15 12:50:30 AM,21.378,0.0
223,04/24/15 12:51:00 AM,21.378,0.0
224,04/24/15 12:51:30 AM,21.282,0.0
225,04/24/15 12:52:00 AM,21.282,0.0
226,04/24/15 12:52:30 AM,21.282,0.0
227,04/24/15 12:53:00 AM,21.282,0.0
228,04/24/15 12:53:30 AM,21.282,0.0
229,04/24/15 12:54:00 AM,21.282,0.0
230,04/24/15 12:54:30 AM,21.282,0.0
231,04/24/15 12:55:00 AM,21.282,0.0
232,04/24/15 12:55:30 AM,21.282,0.0
233,04/24/15 12:56:00 AM,21.282,0.0
234,04/24/15 12:56:30 AM,21.282,0.0
235,04/24/15 12:57:00 AM,21.187,0.0
236,04/24/15 12:57:30 AM,21.187,0.0
237,04/24/15 12:58:00 AM,21.187,0.0
